X_54N,Y_54N,depth_m,M1_01,date,time,ID,lat10,lon10
72286,3824767,-32630,0.0,20211030,1363071,L_33658,34.475833330000000,136.344166699999000
-16449,3753678,-32030,-0.7,20211030,3413326,L_33659,33.797222220000000,135.424166700000000
-278283,3743917,-29000,-0.6,20211030,4095941,L_33660,33.550833330000000,132.627777799999000
156409,3879677,-35830,-0.3,20211030,13243564,L_33661,35.001388890000000,137.235555599999000
191952,4021143,-27220,0.3,20211030,15540484,L_33662,36.286111110000000,137.570277800000000
-203551,3933216,-32190,0.2,20211030,18493452,L_33663,35.294444439999900,133.270000000000000
-261567,3736225,-29670,-0.7,20211030,21084499,L_33664,33.494166669999900,132.812500000000000
-261642,3737569,-31430,-0.6,20211030,21575742,L_33665,33.506111109999900,132.810555599999000
-262923,3739817,-30170,-0.4,20211030,22015589,L_33666,33.525277780000000,132.794999999999000
-263752,3739230,-30100,-0.8,20211030,22042384,L_33667,33.519444440000000,132.786666700000000
-262395,3740553,-30270,-0.3,20211030,22555015,L_33668,33.532222220000000,132.800000000000000
-260516,3739284,-33470,-0.7,20211030,23011085,L_33669,33.522222220000000,132.821111099999000
-260070,3738657,-35530,-0.4,20211030,23495385,L_33670,33.516944440000000,132.826388900000000
-260516,3739284,-33470,-0.6,20211031,171105,L_33671,33.522222220000000,132.821111099999000
-260516,3739284,-33470,-0.4,20211031,1114215,L_33672,33.522222220000000,132.821111099999000
-260516,3739284,-33470,-0.4,20211031,1114545,L_33673,33.522222220000000,132.821111099999000
-262496,3737325,-29970,-0.6,20211031,1123378,L_33674,33.503333329999900,132.801666699999000
-254825,3746020,-30820,-0.6,20211031,1140105,L_33675,33.586388890000000,132.876111100000000
-263585,3737723,-31530,-0.6,20211031,1182699,L_33676,33.506111109999900,132.789722200000000
-261935,3741761,-32130,-0.6,20211031,1184297,L_33677,33.543333330000000,132.803888900000000
-260261,3737895,-32730,-0.3,20211031,1185265,L_33678,33.509999999999900,132.824999999999000
-257013,3734806,-27200,-1.0,20211031,1215361,L_33679,33.484722220000000,132.862222199999000
-254960,3747929,-26960,-0.8,20211031,1221609,L_33680,33.603333329999900,132.873055599999000
480622,4663589,-26100,0.6,20211031,1243858,L_33681,42.124166670000000,140.765555599999000
483571,4658123,-28170,0.9,20211031,1251626,L_33682,42.075000000000000,140.801388900000000
-276612,3741385,-28500,-0.8,20211031,2595410,L_33683,33.529444439999900,132.647777800000000
-263510,3736379,-31370,-0.4,20211031,5184418,L_33684,33.494166669999900,132.791666700000000
-260202,3738637,-31800,-0.4,20211031,5190320,L_33685,33.516666669999900,132.824999999999000
-262982,3739075,-30870,-0.5,20211031,5190471,L_33686,33.518611110000000,132.794999999999000
-265192,3737509,-30930,-0.4,20211031,5210322,L_33687,33.503055560000000,132.772777800000000
-256204,3738445,-28800,-0.5,20211031,5210540,L_33688,33.517777780000000,132.867777799999000
193572,4017475,-30770,0.2,20211031,5240356,L_33689,36.253611110000000,137.589722200000000
-260070,3738657,-35530,-0.1,20211031,5285140,L_33690,33.516944440000000,132.826388900000000
-263663,3740343,-30800,-0.4,20211031,5290018,L_33691,33.529444439999900,132.786666700000000
-264302,3743444,-25770,-0.4,20211031,5290235,L_33692,33.556666669999900,132.777222200000000
-261605,3742295,-29670,-0.7,20211031,5291610,L_33693,33.548333329999900,132.806944399999000
-260090,3738410,-29970,-0.6,20211031,5454461,L_33694,33.514722220000000,132.826388900000000
-261835,3738424,-28600,-0.5,20211031,5454975,L_33695,33.513611109999900,132.807777799999000
189591,4020116,-24320,0.0,20211031,9132448,L_33696,36.276111110000000,137.544444400000000
294552,3918273,-15230,0.4,20211031,10103736,L_33697,35.386666669999900,138.738055599999000
193065,4018696,-26230,0.2,20211031,13172452,L_33698,36.264444439999900,137.583611100000000
-260070,3738657,-35530,-0.2,20211031,14390745,L_33699,33.516944440000000,132.826388900000000
-258289,3738112,-28070,-0.5,20211031,14513884,L_33700,33.513333330000000,132.845833300000000
-257608,3742445,-31570,-0.4,20211031,14530177,L_33701,33.552500000000000,132.849444400000000
-260330,3744901,-31220,-0.5,20211031,15044600,L_33702,33.572499999999900,132.818333300000000
-260070,3738657,-35530,-0.2,20211031,15140525,L_33703,33.516944440000000,132.826388900000000
-257895,3743090,-31050,0.0,20211031,15242594,L_33704,33.558055560000000,132.845833300000000
-260516,3739284,-33470,-0.1,20211031,15315590,L_33705,33.522222220000000,132.821111099999000
-262289,3737962,-31930,-0.3,20211031,15323666,L_33706,33.509166669999900,132.803333299999000
-263617,3737321,-31430,-0.4,20211031,15325281,L_33707,33.502499999999900,132.789722200000000
-256507,3742855,-29970,-0.2,20211031,15401428,L_33708,33.556944440000000,132.860833299999000
-261693,3744138,-30050,-0.4,20211031,15514405,L_33709,33.564722220000000,132.804444399999000
-261605,3742295,-29670,-0.4,20211031,15514750,L_33710,33.548333329999900,132.806944399999000
-258879,3738563,-35620,-0.5,20211031,16015782,L_33711,33.516944440000000,132.839166699999000
-263294,3737451,-31330,-0.5,20211031,16063254,L_33712,33.503888889999900,132.793055600000000
-260272,3735780,-31730,-0.5,20211031,16070447,L_33713,33.491111109999900,132.826666700000000
-263333,3743833,-26450,-0.6,20211031,16080092,L_33714,33.560833330000000,132.787222200000000
-261750,3737857,-32230,-0.5,20211031,16081423,L_33715,33.508611109999900,132.809166699999000
-260070,3738657,-35530,-0.5,20211031,16082565,L_33716,33.516944440000000,132.826388900000000
-259080,3741286,-32620,-0.5,20211031,16415169,L_33717,33.541111110000000,132.834722199999000
-260070,3738657,-35530,-0.3,20211031,16462200,L_33718,33.516944440000000,132.826388900000000
-260070,3738657,-35530,-0.1,20211031,16483190,L_33719,33.516944440000000,132.826388900000000
-257583,3741105,-29870,-0.3,20211031,16483632,L_33720,33.540555560000000,132.850833300000000
-259755,3742957,-31350,-0.3,20211031,16495930,L_33721,33.555555560000000,132.826111099999000
-260070,3738657,-35530,-0.6,20211031,16534450,L_33722,33.516944440000000,132.826388900000000
-259935,3736095,-32930,-0.6,20211031,17193798,L_33723,33.494166669999900,132.830000000000000
-260070,3738657,-35530,-0.3,20211031,17194785,L_33724,33.516944440000000,132.826388900000000
-258480,3737349,-28540,-0.5,20211031,17194971,L_33725,33.506388889999900,132.844444399999000
-261605,3742295,-29670,-0.5,20211031,17201300,L_33726,33.548333329999900,132.806944399999000
-265036,3740453,-25870,-0.5,20211031,17202172,L_33727,33.529444439999900,132.771944399999000
192255,4021935,-24830,0.1,20211031,21360690,L_33728,36.293333330000000,137.573333300000000
-256951,3742517,-30850,-0.7,20211031,22540021,L_33729,33.553611109999900,132.856388900000000
-261129,3744684,-35920,-0.8,20211031,22544400,L_33730,33.570000000000000,132.810000000000000
-261129,3744684,-35920,-0.8,20211031,23004360,L_33731,33.570000000000000,132.810000000000000
-249836,3751196,-34190,-0.3,20211031,23073705,L_33732,33.636111110000000,132.925000000000000
-266126,3732667,-26470,-0.8,20211101,3545673,L_33733,33.459166670000000,132.766944400000000
-264224,3729372,-32270,-0.8,20211101,3573323,L_33734,33.431111110000000,132.789999999999000
-262230,3733788,-26870,-0.3,20211101,3594597,L_33735,33.471944440000000,132.807500000000000
-265608,3730665,-29770,-0.6,20211101,3595040,L_33736,33.441666669999900,132.774166699999000
-268670,3729571,-27670,-0.7,20211101,3595233,L_33737,33.429722220000000,132.742500000000000
-265608,3730665,-29770,-0.7,20211101,3595700,L_33738,33.441666669999900,132.774166699999000
-267289,3731826,-27580,-0.2,20211101,4003484,L_33739,33.450833330000000,132.755277799999000
-266486,3735683,-26320,-0.3,20211101,4010756,L_33740,33.485833329999900,132.760555600000000
-264539,3727375,-29440,-0.2,20211101,4015040,L_33741,33.413055559999900,132.788333300000000
-267694,3730022,-28420,-0.4,20211101,4054650,L_33742,33.434444440000000,132.752499999999000
-268232,3725895,-27080,0.0,20211101,4055576,L_33743,33.397222220000000,132.750277799999000
-261099,3728969,-26830,-0.2,20211101,4093301,L_33744,33.429722220000000,132.823611099999000
-268190,3736535,-26880,-0.6,20211101,5174936,L_33745,33.492222220000000,132.741666699999000
191569,4018811,-22560,0.0,20211101,5302630,L_33746,36.265000000000000,137.566944400000000
-267039,3732024,-28620,-0.4,20211101,5575285,L_33747,33.452777779999900,132.757777800000000
-264226,3734258,-25820,-0.7,20211101,5584466,L_33748,33.474722219999900,132.785833300000000
-266718,3738316,-25420,-0.2,20211101,6002874,L_33749,33.509166669999900,132.755833300000000
-268143,3734851,-29220,-0.2,20211101,6004715,L_33750,33.477222220000000,132.743611100000000
-270446,3732795,-25970,-0.4,20211101,6011105,L_33751,33.457222219999900,132.720833300000000
-266703,3736229,-27160,-0.3,20211101,6022554,L_33752,33.490555559999900,132.757777800000000
-267039,3732024,-28620,0.0,20211101,6023300,L_33753,33.452777779999900,132.757777800000000
-263248,3722263,-28130,-0.2,20211101,7144797,L_33754,33.368333329999900,132.806388900000000
-264794,3725808,-29500,0.0,20211101,7164775,L_33755,33.398888890000000,132.786944400000000
-263362,3726752,-26140,0.4,20211101,7165485,L_33756,33.408333329999900,132.801388900000000
-261878,3730991,-24730,-0.2,20211101,7184241,L_33757,33.447222220000000,132.813611100000000
-268803,3731169,-26460,-0.5,20211101,7211254,L_33758,33.443888889999900,132.739722199999000
-266378,3728206,-29460,-0.5,20211101,7211630,L_33759,33.419166670000000,132.768055599999000
-265315,3731389,-28980,-0.4,20211101,7214310,L_33760,33.448333329999900,132.776666699999000
-270095,3733918,-25960,-0.3,20211101,7220328,L_33761,33.467500000000000,132.723611099999000
-268875,3732544,-26650,-0.1,20211101,7220893,L_33762,33.456111110000000,132.737777800000000
-268903,3733169,-29360,-0.4,20211101,7222222,L_33763,33.461666670000000,132.736944399999000
-267251,3731325,-29240,-0.6,20211101,7232805,L_33764,33.446388890000000,132.756111099999000
-268144,3732548,-26790,-0.8,20211101,7234380,L_33765,33.456666669999900,132.745555599999000
-271225,3730243,-27910,-0.5,20211101,7242283,L_33766,33.433888889999900,132.714722200000000
192193,4021598,-26520,0.4,20211101,12035114,L_33767,36.290277779999900,137.572777800000000
-267487,3732620,-24940,-0.1,20211101,12115585,L_33768,33.457777780000000,132.752499999999000
-268038,3724728,-28280,-0.6,20211101,12125077,L_33769,33.386944440000000,132.753333300000000
-267219,3731727,-31110,0.0,20211101,13441580,L_33770,33.450000000000000,132.756111099999000
-266830,3722858,-29290,-0.4,20211101,13471703,L_33771,33.371111110000000,132.767777800000000
-271050,3724938,-27640,-0.6,20211101,17133237,L_33772,33.386666669999900,132.721111100000000
-266045,3733687,-28310,-0.4,20211101,17180090,L_33773,33.468333330000000,132.766944400000000
-248674,3755055,-30620,-0.1,20211101,17203182,L_33774,33.671388890000000,132.934166699999000
-267455,3734640,-27270,-0.4,20211101,17212549,L_33775,33.475833330000000,132.751111100000000
-269443,3728388,-26640,-0.7,20211101,17325524,L_33776,33.418611110000000,132.735277800000000
-265200,3728579,-26320,-0.8,20211101,17370925,L_33777,33.423333329999900,132.780277799999000
-272195,3742179,-29090,-0.4,20211101,18142189,L_33778,33.539722220000000,132.694166700000000
-272608,3740936,-23390,-0.3,20211101,18152627,L_33779,33.528333330000000,132.690833300000000
-270591,3742672,-31070,-0.4,20211101,18152865,L_33780,33.545277779999900,132.710833299999000
-275026,3740042,-31050,-0.4,20211101,18214282,L_33781,33.518611110000000,132.665833300000000
190836,4019269,-25490,0.3,20211102,152176,L_33782,36.268888889999900,137.558611100000000
296524,3918383,-11350,0.2,20211102,2363018,L_33783,35.388055559999900,138.759722199999000
190530,4017706,-28700,0.0,20211102,4132492,L_33784,36.254722219999900,137.555833299999000
170487,3877768,-34770,-0.2,20211102,9045800,L_33785,34.988888889999900,137.390277800000000
179612,3886608,-32470,-0.3,20211102,9050831,L_33786,35.071388890000000,137.486666700000000
178897,3890059,-30550,-0.1,20211102,11433054,L_33787,35.102222220000000,137.477499999999000
180258,3886215,-37870,0.0,20211102,12353976,L_33788,35.068055559999900,137.493888900000000
182878,3884951,-32370,-0.2,20211102,12360752,L_33789,35.057499999999900,137.523055599999000
190560,4018538,-20640,0.4,20211102,14075424,L_33790,36.262222219999900,137.555833299999000
-252961,3743229,-26940,-0.1,20211102,15091294,L_33791,33.562777779999900,132.898333299999000
-269299,3740919,-28440,-0.5,20211102,15352444,L_33792,33.530555560000000,132.726111099999000
-272422,3733202,-25900,-0.4,20211102,15373164,L_33793,33.459444439999900,132.699444400000000
177107,3888209,-39240,-0.2,20211102,15475120,L_33794,35.085000000000000,137.458611100000000
178129,3885550,-31980,0.0,20211102,16142316,L_33795,35.061388890000000,137.470833300000000
178979,3888081,-36850,0.1,20211102,16144035,L_33796,35.084444439999900,137.479166700000000
174954,3886187,-36570,-0.1,20211102,17014040,L_33797,35.066111110000000,137.435833300000000
172358,3887392,-37870,-0.1,20211102,17022652,L_33798,35.076111109999900,137.406944399999000
176924,3891642,-31400,-0.2,20211102,17034328,L_33799,35.115833330000000,137.455277800000000
184881,3887072,-30120,-0.2,20211102,17325422,L_33800,35.077222220000000,137.544166700000000
182582,3886627,-32470,-0.3,20211102,17334812,L_33801,35.072499999999900,137.519166700000000
181482,3888549,-35510,-0.3,20211102,17355080,L_33802,35.089444440000000,137.506388899999000
174393,3887535,-35750,-0.1,20211102,17492805,L_33803,35.078055560000000,137.429166699999000
176349,3885459,-33340,0.0,20211102,17505088,L_33804,35.060000000000000,137.451388900000000
173373,3888806,-34000,0.0,20211102,17505315,L_33805,35.089166669999900,137.417499999999000
192957,4020583,-27270,0.0,20211102,18301830,L_33806,36.281388890000000,137.581666700000000
176637,3884985,-34040,0.0,20211102,18360045,L_33807,35.055833329999900,137.454722199999000
175597,3889992,-34700,-0.2,20211102,18431353,L_33808,35.100555559999900,137.441388899999000
177107,3888209,-39240,-0.2,20211102,18475445,L_33809,35.085000000000000,137.458611100000000
183906,3888217,-29620,-0.4,20211102,18543072,L_33810,35.087222220000000,137.533055600000000
182267,3884169,-33520,0.0,20211102,18544100,L_33811,35.050277780000000,137.516666700000000
173629,3888858,-32560,0.0,20211102,19041587,L_33812,35.089722219999900,137.420277800000000
521953,4742496,-26360,1.0,20211102,19171869,L_33813,42.834722220000000,141.268611099999000
180236,3889889,-33330,0.2,20211102,19280098,L_33814,35.101111109999900,137.492222199999000
176637,3884985,-34040,0.1,20211102,19281670,L_33815,35.055833329999900,137.454722199999000
178519,3890134,-34650,0.0,20211102,20004379,L_33816,35.102777779999900,137.473333300000000
173354,3886152,-35960,0.0,20211102,20024600,L_33817,35.065277780000000,137.418333300000000
175526,3885148,-36140,0.0,20211102,20031314,L_33818,35.056944440000000,137.442499999999000
177107,3888209,-39240,0.1,20211102,20204410,L_33819,35.085000000000000,137.458611100000000
177107,3888209,-39240,-0.2,20211102,20210225,L_33820,35.085000000000000,137.458611100000000
176554,3887643,-31760,-0.1,20211102,21010558,L_33821,35.079722220000000,137.452777800000000
171676,3885379,-37860,-0.1,20211102,21012135,L_33822,35.057777780000000,137.400277799999000
179189,3884679,-36000,-0.1,20211102,21322305,L_33823,35.053888890000000,137.482777800000000
178195,3888140,-300,0.2,20211102,21355922,L_33824,35.084722220000000,137.470555600000000
179890,3887277,-35740,-0.2,20211102,21412055,L_33825,35.077500000000000,137.489444399999000
174391,3881794,-32400,-0.4,20211102,23004600,L_33826,35.026388890000000,137.431388900000000
175612,3888263,-34140,-0.3,20211102,23045194,L_33827,35.085000000000000,137.442222200000000
176451,3886196,-33800,-0.1,20211102,23052001,L_33828,35.066666669999900,137.452222199999000
176737,3889951,-34500,-0.3,20211102,23063809,L_33829,35.100555559999900,137.453888900000000
176116,3888183,-33740,-0.3,20211102,23411919,L_33830,35.084444439999900,137.447777800000000
177738,3885255,-33470,-0.2,20211102,23415273,L_33831,35.058611110000000,137.466666699999000
176216,3888858,-32770,-0.4,20211103,3093,L_33832,35.090555559999900,137.448611099999000
179229,3885079,-36170,-0.4,20211103,41035,L_33833,35.057499999999900,137.483055600000000
176727,3887513,-30340,-0.4,20211103,41522,L_33834,35.078611109999900,137.454722199999000
179093,3881226,-33170,-0.2,20211103,161336,L_33835,35.022777779999900,137.483055600000000
173864,3881967,-32640,0.3,20211103,312414,L_33836,35.027777780000000,137.425555599999000
179229,3885079,-36170,0.0,20211103,321520,L_33837,35.057499999999900,137.483055600000000
176535,3887828,-32500,0.2,20211103,331959,L_33838,35.081388889999900,137.452499999999000
179904,3889129,-35280,-0.1,20211103,353670,L_33839,35.094166670000000,137.488888900000000
173122,3884648,-31150,-0.2,20211103,442635,L_33840,35.051666670000000,137.416388899999000
180624,3890122,-36930,-0.6,20211103,515000,L_33841,35.103333329999900,137.496388899999000
180395,3889389,-30680,-0.6,20211103,523996,L_33842,35.096666669999900,137.494166699999000
179904,3889129,-35280,-0.4,20211103,525295,L_33843,35.094166670000000,137.488888900000000
177005,3888213,-36810,0.0,20211103,1124864,L_33844,35.085000000000000,137.457500000000000
177107,3888209,-39240,-0.5,20211103,1150140,L_33845,35.085000000000000,137.458611100000000
190483,4021288,-19130,0.1,20211103,2541828,L_33846,36.286944439999900,137.553888900000000
71397,3816588,-34090,0.0,20211103,3422429,L_33847,34.401944440000000,136.338611100000000
177377,3889403,-34070,-0.3,20211103,3450804,L_33848,35.095833329999900,137.461111100000000
171381,3883538,-32640,-0.4,20211103,3454973,L_33849,35.041111110000000,137.397777800000000
174954,3886187,-36570,-0.1,20211103,3460065,L_33850,35.066111110000000,137.435833300000000
176354,3884162,-33900,-0.2,20211103,3461885,L_33851,35.048333329999900,137.451944400000000
178346,3888104,-32770,-0.3,20211103,4591820,L_33852,35.084444439999900,137.472222200000000
174954,3886187,-36570,-0.3,20211103,5003535,L_33853,35.066111110000000,137.435833300000000
178352,3888998,-32670,-0.3,20211103,5004121,L_33854,35.092500000000000,137.471944400000000
180124,3888874,-35640,-0.4,20211103,5031607,L_33855,35.091944439999900,137.491388900000000
181976,3887451,-33130,0.0,20211103,5053562,L_33856,35.079722220000000,137.512222199999000
217764,3912584,-39270,-0.5,20211103,5054905,L_33857,35.316666669999900,137.895555599999000
178128,3886260,-36630,0.0,20211103,5055220,L_33858,35.067777780000000,137.470555600000000
182100,3886644,-32770,-0.1,20211103,5231480,L_33859,35.072499999999900,137.513888900000000
174954,3886187,-36570,-0.4,20211103,6065495,L_33860,35.066111110000000,137.435833300000000
190872,4022386,-330,0.0,20211103,7073456,L_33861,36.296944439999900,137.557777799999000
-220856,3786110,-29290,0.0,20211103,7094094,L_33862,33.968055560000000,133.206111099999000
-218578,3786775,-30150,-0.2,20211103,7113338,L_33863,33.975555559999900,133.229999999999000
-222092,3786888,-31290,-0.3,20211103,7124466,L_33864,33.974166670000000,133.192222200000000
-219529,3788899,-32220,-0.3,20211103,7135575,L_33865,33.993888890000000,133.218055600000000
178338,3888598,-33270,-0.3,20211103,7284785,L_33866,35.088888890000000,137.471944400000000
173948,3883600,-37560,-0.2,20211103,7295140,L_33867,35.042499999999900,137.425833299999000
177477,3890789,-31350,-0.3,20211103,7303638,L_33868,35.108333330000000,137.461666699999000
173508,3884789,-37040,0.0,20211103,7311990,L_33869,35.053055559999900,137.420555600000000
175062,3889208,-32770,-0.3,20211103,7324948,L_33870,35.093333330000000,137.435833300000000
179360,3888808,-33070,-0.2,20211103,7325904,L_33871,35.091111110000000,137.483055600000000
158237,3883035,-29450,0.1,20211103,8485209,L_33872,35.032222220000000,137.254166700000000
174023,3888536,-36420,0.0,20211103,8545770,L_33873,35.086944440000000,137.424722199999000
173508,3884789,-37040,0.0,20211103,9312800,L_33874,35.053055559999900,137.420555600000000
173354,3886152,-35960,0.0,20211103,9332245,L_33875,35.065277780000000,137.418333300000000
176880,3883989,-33800,0.0,20211103,9362533,L_33876,35.046944439999900,137.457777800000000
178136,3887185,-33170,-0.1,20211103,10542945,L_33877,35.076111109999900,137.470277799999000
176783,3887665,-33850,-0.1,20211103,10565047,L_33878,35.079999999999900,137.455277800000000
177737,3880934,-33210,-0.2,20211103,10574730,L_33879,35.019722219999900,137.468333300000000
179110,3890330,-32280,-0.3,20211103,12041859,L_33880,35.104722219999900,137.479722199999000
176966,3890683,-31680,-0.1,20211103,12063399,L_33881,35.107222219999900,137.456111099999000
177028,3886700,-32480,-0.1,20211103,12094610,L_33882,35.071388890000000,137.458333299999000
179293,3890477,-35290,-0.2,20211103,12101340,L_33883,35.106111110000000,137.481666700000000
192365,4020110,-22880,0.2,20211103,12363991,L_33884,36.276944440000000,137.575277800000000
-275949,3738623,-29900,0.0,20211103,15325055,L_33885,33.505277780000000,132.657222200000000
160403,3885948,-36080,-0.3,20211103,16512369,L_33886,35.059166670000000,137.276666699999000
176608,3886314,-32250,-0.1,20211103,17594220,L_33887,35.067777780000000,137.453888900000000
177047,3888674,-32800,0.0,20211103,18095451,L_33888,35.089166669999900,137.457777800000000
178550,3884547,-33870,-0.3,20211103,18193609,L_33889,35.052500000000000,137.475833300000000
178082,3887804,-32300,-0.2,20211103,18252625,L_33890,35.081666669999900,137.469444399999000
172961,3885117,-34500,0.0,20211103,18290711,L_33891,35.055833329999900,137.414444400000000
177107,3888209,-39240,0.0,20211103,18331380,L_33892,35.085000000000000,137.458611100000000
180276,3888869,-35740,0.1,20211103,18333127,L_33893,35.091944439999900,137.493055599999000
174558,3885769,-33400,-0.2,20211103,20112233,L_33894,35.062222220000000,137.431666699999000
173328,3888252,-37800,-0.4,20211103,20121375,L_33895,35.084166670000000,137.417222199999000
-321429,3731412,-34550,-0.5,20211103,20193028,L_33896,33.407222220000000,132.179722199999000
178678,3889604,-33170,0.0,20211103,20224408,L_33897,35.098055559999900,137.475277799999000
-333480,3694322,-29830,-0.1,20211103,20405788,L_33898,33.067500000000000,132.085555599999000
166010,3885895,-33080,-0.2,20211103,20504112,L_33899,35.060555559999900,137.338055599999000
167553,3885066,-28830,-0.2,20211103,20551020,L_33900,35.053611109999900,137.355277800000000
167690,3889506,-26930,-0.2,20211103,20581331,L_33901,35.093611109999900,137.354999999999000
167705,3881573,-33180,-0.2,20211103,21390405,L_33902,35.022222220000000,137.358333299999000
171596,3883160,-37340,0.4,20211103,21422678,L_33903,35.037777779999900,137.400277799999000
170146,3887966,-27890,-0.1,20211103,21430158,L_33904,35.080555560000000,137.382499999999000
169449,3882065,-33210,-0.4,20211103,21510565,L_33905,35.027222219999900,137.377222200000000
167292,3882082,-34210,0.0,20211103,21523960,L_33906,35.026666669999900,137.353611099999000
172382,3885940,-37070,-0.5,20211103,22044140,L_33907,35.063055560000000,137.407777799999000
172595,3886920,-33570,-0.3,20211103,22054280,L_33908,35.071944440000000,137.409722200000000
175543,3886352,-32660,-0.1,20211103,22073749,L_33909,35.067777780000000,137.442222200000000
166146,3881290,-32860,-0.2,20211103,22074289,L_33910,35.019166669999900,137.341388899999000
174023,3888536,-36420,-0.1,20211103,22083850,L_33911,35.086944440000000,137.424722199999000
176411,3885765,-34100,-0.3,20211103,22111868,L_33912,35.062777779999900,137.451944400000000
174954,3886187,-36570,-0.3,20211103,22115235,L_33913,35.066111110000000,137.435833300000000
174867,3887302,-35470,-0.2,20211103,23044489,L_33914,35.076111109999900,137.434444399999000
173328,3888252,-37800,-0.1,20211103,23314685,L_33915,35.084166670000000,137.417222199999000
180071,3888814,-34700,-0.4,20211103,23331498,L_33916,35.091388889999900,137.490833299999000
174624,3883360,-34280,-0.1,20211103,23350506,L_33917,35.040555560000000,137.433333299999000
177107,3888209,-39240,0.0,20211103,23421845,L_33918,35.085000000000000,137.458611100000000
-338285,3695826,-35980,0.7,20211104,332772,L_33919,33.077222220000000,132.033333300000000
192203,4015517,-26830,0.0,20211104,1145089,L_33920,36.235555560000000,137.575277800000000
180311,3884824,-31220,0.2,20211104,2262997,L_33921,35.055555560000000,137.495000000000000
180911,3888167,-35940,0.2,20211104,2295745,L_33922,35.085833330000000,137.500277799999000
176637,3884985,-34040,0.1,20211104,2302450,L_33923,35.055833329999900,137.454722199999000
178026,3887652,-36280,0.1,20211104,2305745,L_33924,35.080277780000000,137.468888899999000
181543,3888114,-32730,0.0,20211104,2361512,L_33925,35.085555560000000,137.507222200000000
180040,3889371,-33470,-0.4,20211104,2444965,L_33926,35.096388890000000,137.490277800000000
174954,3886187,-36570,-0.5,20211104,2450745,L_33927,35.066111110000000,137.435833300000000
179029,3888758,-32970,-0.3,20211104,2461247,L_33928,35.090555559999900,137.479444400000000
174072,3886373,-34140,-0.1,20211104,2470690,L_33929,35.067500000000000,137.426111100000000
172595,3886920,-33570,-0.1,20211104,2554195,L_33930,35.071944440000000,137.409722200000000
173826,3886567,-35010,-0.4,20211104,2560650,L_33931,35.069166670000000,137.423333299999000
171830,3882596,-31030,0.0,20211104,3154590,L_33932,35.032777780000000,137.403055599999000
169726,3881993,-31900,0.1,20211104,3161532,L_33933,35.026666669999900,137.380277799999000
169426,3881417,-37270,0.2,20211104,3224960,L_33934,35.021388889999900,137.377222200000000
174002,3887240,-34350,0.1,20211104,3363162,L_33935,35.075277780000000,137.425000000000000
174045,3888442,-33000,-0.1,20211104,3533303,L_33936,35.086111109999900,137.425000000000000
-326569,3701525,-38480,0.6,20211104,4520529,L_33937,33.136944440000000,132.152222200000000
183093,3895436,-32630,-0.3,20211104,6550315,L_33938,35.151944440000000,137.521388900000000
165157,3886173,-32780,0.0,20211104,7403148,L_33939,35.062777779999900,137.328611099999000
-326622,3697509,-33380,0.2,20211104,10281816,L_33940,33.101111109999900,132.155277799999000
-14352,3761393,-38450,-0.4,20211104,12441895,L_33941,33.867500000000000,135.442222200000000
174077,3887207,-33500,0.0,20211104,13254686,L_33942,35.075000000000000,137.425833299999000
171332,3885670,-33060,0.0,20211104,13292986,L_33943,35.060277780000000,137.396388900000000
166414,3881682,-30230,0.0,20211104,13493943,L_33944,35.022777779999900,137.344166699999000
164533,3883696,-33610,-0.1,20211104,13502522,L_33945,35.040277779999900,137.322777800000000
165737,3880534,-37510,0.0,20211104,13504660,L_33946,35.012222219999900,137.337222200000000
162830,3880209,-36060,-0.2,20211104,13563655,L_33947,35.008333329999900,137.305555599999000
166202,3884900,-28360,0.0,20211104,13580248,L_33948,35.051666670000000,137.340555599999000
162034,3882029,-34720,0.1,20211104,13585560,L_33949,35.024444440000000,137.296111099999000
168093,3881775,-33410,0.0,20211104,14003503,L_33950,35.024166670000000,137.362500000000000
162830,3880209,-36060,0.2,20211104,14005620,L_33951,35.008333329999900,137.305555599999000
164249,3881514,-30810,-0.1,20211104,14011916,L_33952,35.020555559999900,137.320555600000000
163189,3879640,-34710,0.0,20211104,14032531,L_33953,35.003333329999900,137.309722200000000
162527,3882319,-30740,0.0,20211104,14065628,L_33954,35.027222219999900,137.301388900000000
162830,3880209,-36060,0.2,20211104,14071375,L_33955,35.008333329999900,137.305555599999000
164634,3880235,-32360,0.3,20211104,14072018,L_33956,35.009166669999900,137.325277800000000
164063,3884732,-33810,0.0,20211104,14072875,L_33957,35.049444440000000,137.317222200000000
-323555,3695628,-35210,0.8,20211104,14073703,L_33958,33.086666670000000,132.189444400000000
162721,3883454,-29710,0.0,20211104,14103065,L_33959,35.037500000000000,137.303055599999000
162118,3889743,-34160,0.0,20211104,14103384,L_33960,35.093888890000000,137.293888900000000
159264,3884015,-38140,0.0,20211104,14104560,L_33961,35.041388890000000,137.264999999999000
158960,3885385,-37100,0.0,20211104,14184669,L_33962,35.053611109999900,137.261111099999000
16045,3769443,-34640,-0.4,20211104,16203037,L_33963,33.954166669999900,135.764999999999000
163069,3882546,-32890,-0.2,20211104,16481378,L_33964,35.029444439999900,137.307222200000000
167788,3877588,-33310,0.0,20211104,16482853,L_33965,34.986388890000000,137.360833299999000
167458,3878279,-35110,-0.2,20211104,16483807,L_33966,34.992500000000000,137.356944400000000
-323605,3714487,-39460,0.7,20211104,18295791,L_33967,33.254722219999900,132.171944400000000
